,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.15,0,0,98,97.92,0,98.05,98.18,,98.06
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.23,0,0,98,97.86,0,98,98.16,,98.05
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.3,0,0,98.25,98.3,0,98.3,98.42,,98.31
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.2,0,0,98.2,98.09,0,98.2,98.32,,98.20
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.15,0,0,98.25,98.16,0,98.15,98.3,,98.20
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.5,0,0,98.25,98.07,0,98.4,98.52,,98.35
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.1,0,0,98.2,98.04,0,98.2,98.26,,98.16
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.15,0,0,98.2,98.04,0,98.15,98.22,,98.15
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.4,0,0,98.2,98.1,0,98.3,98.34,,98.27
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.1,0,0,98.2,98.03,0,98.35,98.42,,98.22
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,99.95,0,0,100.15,100.24,0,100.15,100.2,,100.14
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,98.42,0,0,98.74,98.83,0,98.5,98.58,,98.61
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,98.3,0,0,99.11,99,0,98.4,98.5,,98.66
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,94.9,0,0,95,95.31,0,94.95,95.08,,95.05
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,98.87,0,0,99.33,99.04,0,99.31,99.02,,99.11
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,99.94,0,0,99.94,99.96,0,99.93,99.98,,99.95
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,99.55,0,0,99.56,99.6,0,99.62,99.62,,99.59
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,99.35,0,0,99.51,99.34,0,99.18,99.32,,99.34
PIB-FRB-19,4-Nov-21,4-Nov-31,Half-Yearly,95.6,0,0,95.73,95.73,0,95.6,95.83,,95.70
PIB-FRB-20,17-Nov-22,17-Nov-27,Half-Yearly,97.3,0,0,97.55,97.69,0,97.52,97.62,,97.54
PIB-FRB-21,9-Feb-23,9-Feb-25,Quarterly,99.29,0,0,99.22,99.43,0,99.3,99.39,,99.33
PIB-FRB-22,9-Feb-23,9-Feb-26,Quarterly,98.55,0,0,99.14,98.78,0,98.73,98.82,,98.80
PIB-FRB-23,6-Apr-23,6-Apr-25,Quarterly,99.15,0,0,99.03,99.17,0,99.15,99.22,,99.14
PIB-FRB-24,6-Apr-23,6-Apr-28,Half-Yearly,97.23,0,0,97.12,97.12,0,97.04,97.12,,97.13
PIB-FRB-25,10-Aug-23,10-Aug-28,Half-Yearly,97.2,0,0,97.68,97.42,0,97.53,97.5,,97.47
PIB-FRB-26,21-Sep-23,21-Sep-25,Quarterly,98.75,0,0,98.41,98.65,0,98.78,98.8,,98.68
PIB-FRB-27,21-Sep-23,21-Sep-26,Quarterly,98.2,0,0,98.39,98.31,0,98.32,98.38,,98.32
PIB-FRB-28,21-Sep-23,21-Sep-28,Half-Yearly,96.25,0,0,97.39,97.14,0,96.82,97.46,,97.01
PIB-FRB-29,19-Oct-23,19-Oct-26,Quarterly,98.28,0,0,98.31,98.45,0,98.35,98.42,,98.36
PIB-FRB-30,19-Oct-23,19-Oct-28,Half-Yearly,96.77,0,0,96.82,96.82,0,96.72,96.82,,96.79
PIB-FRB-31,14-Dec-23,14-Dec-28,Half-Yearly,96.88,0,0,97.83,97.15,0,97.02,97.08,,97.19
PIB-FRB-32,14-Dec-23,14-Dec-33,Half-Yearly,94.52,0,0,94.89,94.4,0,94.65,94.62,,94.62
PIB-FRB-33,7-Feb-24,7-Feb-29,Half-Yearly,96.33,0,0,97.51,97.29,0,97.15,97.34,,97.12
PIB-FRB-34,7-Feb-24,7-Feb-34,Half-Yearly,94.5,0,0,94.79,94.39,0,94.65,94.85,,94.64
PIB-FRB-35,18-Apr-24,18-Apr-29,Half-Yearly,96.87,0,0,96.6,96.68,0,96.78,96.55,,96.70
PIB-FRB-36,18-Apr-24,18-Apr-34,Half-Yearly,95.08,0,0,95.1,94.69,0,94.9,95.1,,94.97
PIB-FRB-37,27-Jun-24,27-Jun-29,Half-Yearly,97.03,0,0,97.67,97.24,0,97.52,97.28,,97.35
PIB-FRB-38,5-Sep-24,5-Sep-29,Half-Yearly,96.77,0,0,97.01,96.98,0,97.13,97.12,,97.00
PIB-FRB-39,5-Sep-24,5-Sep-34,Half-Yearly,94.05,0,0,94.46,94.08,0,94.2,94.6,,94.28
