,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.17,98.1,98.13,98,97.98,0,0,98.05,,98.07
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.17,98.05,98.11,98,97.9,0,0,98.05,,98.05
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.55,98.63,98.65,98.25,98.34,0,0,98.25,,98.45
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.19,98.2,98.59,98.2,98.21,0,0,98.2,,98.27
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.55,98.42,98.5,98.25,98.18,0,0,98.25,,98.36
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.63,98.39,98.47,98.25,98.26,0,0,98.35,,98.39
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.23,98.21,98.44,98.2,98.28,0,0,98.34,,98.28
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.29,98.3,98.57,98.2,98.43,0,0,98.2,,98.33
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.41,98.32,98.6,98.2,98.29,0,0,98.25,,98.35
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.49,98.55,98.64,98.2,98.24,0,0,98.25,,98.4
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.13,100.11,100.18,100.15,100.23,0,0,100.11,,100.15
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.76,100.04,99.88,100.11,99.72,0,0,100.04,,99.93
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,99,98.71,98.39,99.13,99.15,0,0,98.71,,98.85
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,95.47,95.71,94.95,95,95.79,0,0,95.59,,95.42
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.44,99.39,99.31,99.32,99.44,0,0,99.39,,99.38
PIB-FRB-16,7-Apr-22,7-Apr-25,Quarterly,99.81,99.85,99.84,99.84,99.86,0,0,99.72,,99.82
PIB-FRB-17,8-Sep-22,8-Sep-25,Quarterly,99.49,99.65,99.18,99.61,99.49,0,0,99.45,,99.48
PIB-FRB-18,4-Nov-21,4-Nov-31,Half-Yearly,95.78,95.65,96.77,95.67,95.64,0,0,95.74,,95.88
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,97.88,98.42,98.28,97.98,98.31,0,0,97.85,,98.12
PIB-FRB-20,9-Feb-23,9-Feb-25,Quarterly,99.61,99.55,99.52,99.58,99.6,0,0,99.45,,99.55
PIB-FRB-21,9-Feb-23,9-Feb-26,Quarterly,98.79,98.85,98.73,98.98,99.02,0,0,98.91,,98.88
PIB-FRB-22,6-Apr-23,6-Apr-25,Quarterly,99.46,99.33,99.35,99.4,99.37,0,0,99.29,,99.37
PIB-FRB-23,6-Apr-23,6-Apr-28,Half-Yearly,97.06,97.03,97.03,97.01,97.03,0,0,97.07,,97.04
PIB-FRB-24,10-Aug-23,10-Aug-28,Half-Yearly,96.79,97.81,97.43,98.2,97.89,0,0,96.78,,97.48
PIB-FRB-25,21-Sep-23,21-Sep-25,Quarterly,98.75,98.73,98.8,98.79,98.77,0,0,98.75,,98.77
PIB-FRB-26,21-Sep-23,21-Sep-26,Quarterly,98.2,99.18,98.3,99.18,98.62,0,0,98.93,,98.74
PIB-FRB-27,21-Sep-23,21-Sep-28,Half-Yearly,98.03,97.88,98.03,98.03,98.03,0,0,98.17,,98.03
PIB-FRB-28,19-Oct-23,19-Oct-26,Quarterly,98.28,98.39,98.45,98.74,98.55,0,0,98.38,,98.47
PIB-FRB-29,19-Oct-23,19-Oct-28,Half-Yearly,97.06,96.68,96.84,96.5,96.99,0,0,96.81,,96.81
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.47,94.74,97.32,97.6,97.87,0,0,97.45,,97.08
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,94.73,95.12,95.09,95.31,95.12,0,0,94.74,,95.02
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,97.9,97.92,97.93,97.93,97.93,0,0,97.92,,97.92
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,95.72,95.76,95.17,95.57,95.17,0,0,95.64,,95.51
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,96.74,96.2,96.59,96.2,96.14,0,0,96.51,,96.4
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,94.89,93.63,95.15,93.63,93.4,0,0,95.14,,94.31
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.55,97.84,97.54,97.55,97.84,0,0,97.78,,97.68
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.74,97.73,97.74,97.89,97.89,0,0,97.79,,97.8
