,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,43251,46904,Half-Yearly,98.15,0,97.87,97.75,97.88,98.05,0,98.08,,97.96
PIB-FRB-2,43279,46932,Half-Yearly,98.23,0,97.86,97.75,97.87,98,0,98.08,,97.97
PIB-FRB-3,43321,46974,Half-Yearly,98.3,0,98.43,98.05,98.35,98.29,0,98.33,,98.29
PIB-FRB-4,43517,47170,Half-Yearly,98.2,0,98.35,98.1,98.11,98.29,0,98.23,,98.21
PIB-FRB-5,43545,47198,Half-Yearly,98.15,0,98.42,98.35,98.01,98.14,0,98.23,,98.22
PIB-FRB-6,43573,47226,Half-Yearly,98.5,0,98.77,98.1,97.97,98.16,0,98.51,,98.34
PIB-FRB-7,43615,47268,Half-Yearly,98.1,0,98.21,98.1,98.02,98.24,0,98.21,,98.15
PIB-FRB-8,43643,47296,Half-Yearly,98.15,0,98.36,98.15,98.07,98.15,0,98.26,,98.19
PIB-FRB-9,43671,47324,Half-Yearly,98.4,0,98.38,98.15,98.18,98.15,0,98.28,,98.26
PIB-FRB-10,43699,47352,Half-Yearly,98.1,0,98.42,98.15,98.32,98.05,0,98.22,,98.21
PIB-FRB-11,44000,45826,Half-Yearly,99.85,0,99.89,99.9,99.75,99.92,0,99.89,,99.87
PIB-FRB-12,44000,11127,Half-Yearly,98.42,0,98.48,98.17,97.69,98.45,0,98.25,,98.24
PIB-FRB-13,44126,45952,Quarterly,98.2,0,98.39,98.35,98.91,98.34,0,98.38,,98.43
PIB-FRB-14,44126,11253,Quarterly,94.9,0,94.6,95,95.28,94.94,0,94.94,,94.94
PIB-FRB-15,44322,46148,Half-Yearly,98.4,0,98.66,98.66,98.67,98.7,0,98.65,,98.62
PIB-FRB-16,44476,45572,Quarterly,99.84,0,99.84,99.84,99.84,99.85,0,99.9,,99.85
PIB-FRB-17,44658,45754,Quarterly,99.1,0,99.32,99.39,99.33,98.71,0,99.23,,99.18
PIB-FRB-18,44812,45908,Quarterly,98.7,0,98.82,98.74,98.98,98.99,0,98.93,,98.86
PIB-FRB-19,44812,45543,Quarterly,99.67,0,99.77,99.73,99.78,99.72,0,99.7,,99.73
PIB-FRB-20,44504,11631,Half-Yearly,95.6,0,95.66,95.66,95.63,95.69,0,95.61,,95.64
PIB-FRB-21,44882,46708,Half-Yearly,97.15,0,97.27,97.28,97.37,97.38,0,97.23,,97.28
PIB-FRB-22,44966,45697,Quarterly,99.29,0,99.3,99.22,99.19,99.27,0,99.22,,99.25
PIB-FRB-23,44966,46062,Quarterly,98.45,0,98.52,98.52,98.61,98.71,0,98.54,,98.56
PIB-FRB-24,45022,45753,Quarterly,99.15,0,99.08,99.03,98.91,99.13,0,99.19,,99.08
PIB-FRB-25,45022,46849,Half-Yearly,97.09,0,97.13,97.12,97.07,97.05,0,96.97,,97.07
PIB-FRB-26,45148,46975,Half-Yearly,96.35,0,96.83,96.7,96.8,96.82,0,96.53,,96.67
PIB-FRB-27,45190,45921,Quarterly,98.75,0,98.64,98.41,98.47,98.68,0,98.48,,98.57
PIB-FRB-28,45190,46286,Quarterly,98.05,0,98.01,98.06,98.14,98.27,0,98.12,,98.11
PIB-FRB-29,45190,47017,Half-Yearly,96.25,0,96.7,96.56,96.25,96.57,0,96.33,,96.44
PIB-FRB-30,45218,46314,Quarterly,98.12,0,98.17,98.13,98.02,98.05,0,98.12,,98.1
PIB-FRB-31,45218,47045,Half-Yearly,96.77,0,96.95,96.81,96.82,96.84,0,96.84,,96.84
PIB-FRB-32,45274,47101,Half-Yearly,96.65,0,96.7,96.67,96.72,96.72,0,96.63,,96.68
PIB-FRB-33,45274,12402,Half-Yearly,94.52,0,95,94,94.4,94.9,0,94.6,,94.57
PIB-FRB-34,45329,47156,Half-Yearly,96.33,0,96.59,96.55,96.6,96.54,0,96.51,,96.52
PIB-FRB-35,45329,12457,Half-Yearly,94.5,0,95.08,94.34,94.66,94.97,0,94.48,,94.67
PIB-FRB-36,45400,47226,Half-Yearly,96.7,0,96.78,96.75,96.65,96.71,0,96.77,,96.73
PIB-FRB-37,45400,12527,Half-Yearly,95.04,0,95.05,94.63,94.67,95,0,94.84,,94.87
PIB-FRB-38,45470,47296,Half-Yearly,96.6,0,96.56,96.57,96.57,96.57,0,96.6,,96.58
