,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.13,0,98.13,98,98.06,0,0,97.71,,98.01
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.15,0,98.11,98,98,0,0,97.76,,98.00
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.55,0,98.65,98.25,98.47,0,0,98.16,,98.42
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.21,0,98.59,98.2,98.36,0,0,98.12,,98.30
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.58,0,98.5,98.25,98.34,0,0,98.06,,98.35
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.58,0,98.47,98.25,98.44,0,0,98.05,,98.36
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.2,0,98.44,98.2,98.33,0,0,97.86,,98.21
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.28,0,98.57,98.2,98.42,0,0,97.98,,98.29
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.41,0,98.6,98.2,98.43,0,0,98.12,,98.35
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.5,0,98.64,98.2,98.4,0,0,98.16,,98.38
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.13,0,100.18,100.15,100.23,0,0,99.73,,100.08
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.75,0,99.88,100.11,99.71,0,0,99.42,,99.77
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,98.95,0,98.39,99.13,99.1,0,0,98.46,,98.81
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,95.43,0,94.95,95,95.76,0,0,94.98,,95.22
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.4,0,99.46,99.47,99.47,0,0,99.59,,99.48
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,99.98,0,99.98,99.94,99.99,0,0,99.53,,99.88
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,99.62,0,99.62,99.7,99.71,0,0,99.28,,99.59
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,99.48,0,99.18,99.5,99.48,0,0,99.04,,99.34
PIB-FRB-19,4-Nov-21,4-Nov-31,Half-Yearly,96.61,0,96.77,96.42,96.27,0,0,96.12,,96.44
PIB-FRB-20,17-Nov-22,17-Nov-27,Half-Yearly,97.83,0,98.26,97.55,98.16,0,0,97.72,,97.90
PIB-FRB-21,9-Feb-23,9-Feb-25,Quarterly,99.56,0,99.52,99.22,99.42,0,0,99.08,,99.36
PIB-FRB-22,9-Feb-23,9-Feb-26,Quarterly,98.76,0,98.73,98.98,98.93,0,0,99.02,,98.88
PIB-FRB-23,6-Apr-23,6-Apr-25,Quarterly,99.42,0,99.35,99.3,99.16,0,0,99.05,,99.26
PIB-FRB-24,6-Apr-23,6-Apr-28,Half-Yearly,97.87,0,97.98,96.84,97.3,0,0,97.18,,97.43
PIB-FRB-25,10-Aug-23,10-Aug-28,Half-Yearly,97.55,0,97.42,98.07,97.55,0,0,97.31,,97.58
PIB-FRB-26,21-Sep-23,21-Sep-25,Quarterly,98.75,0,98.8,98.41,98.55,0,0,98.41,,98.58
PIB-FRB-27,21-Sep-23,21-Sep-26,Quarterly,98.2,0,98.3,98.93,98.45,0,0,98.39,,98.45
PIB-FRB-28,21-Sep-23,21-Sep-28,Half-Yearly,98.17,0,98.03,98.39,98.03,0,0,97.77,,98.08
PIB-FRB-29,19-Oct-23,19-Oct-26,Quarterly,98.28,0,98.45,98.74,98.51,0,0,98.49,,98.49
PIB-FRB-30,19-Oct-23,19-Oct-28,Half-Yearly,97,0,97,96.95,97.5,0,0,97.12,,97.11
PIB-FRB-31,14-Dec-23,14-Dec-28,Half-Yearly,97.44,0,97.16,97.98,97.84,0,0,97.39,,97.56
PIB-FRB-32,14-Dec-23,14-Dec-33,Half-Yearly,94.71,0,95.09,95.48,98.1,0,0,94.85,,95.65
PIB-FRB-33,7-Feb-24,7-Feb-29,Half-Yearly,97.32,0,97.24,97.93,97.79,0,0,97.45,,97.55
PIB-FRB-34,7-Feb-24,7-Feb-34,Half-Yearly,95.73,0,95.17,94.98,95.89,0,0,95.09,,95.37
PIB-FRB-35,18-Apr-24,18-Apr-29,Half-Yearly,96.65,0,96.7,96.68,96.65,0,0,96.64,,96.66
PIB-FRB-36,18-Apr-24,18-Apr-34,Half-Yearly,95.58,0,95.5,94.95,95.14,0,0,95.25,,95.28
PIB-FRB-37,27-Jun-24,27-Jun-29,Half-Yearly,97.74,0,97.54,98.11,97.68,0,0,97.51,,97.72
PIB-FRB-38,5-Sep-24,5-Sep-29,Half-Yearly,97.59,0,97.74,98.06,97.74,0,0,98.05,,97.84
PIB-FRB-39,5-Sep-24,5-Sep-34,Half-Yearly,94.45,0,94.66,94.66,94.45,0,0,94.71,,94.59
