,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,99.22,0,99.2,98.73,98.03,98.05,99.15,99.19,,98.86
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,99.16,0,97.92,98.9,97.94,98,98.5,99.13,,98.49
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.61,0,98.35,99.89,98.35,99.38,98.37,98.51,,98.64
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.25,0,98.21,99.89,98.21,99.49,98.25,98.37,,98.51
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.58,0,98.17,99.94,98.17,98.14,98.2,98.46,,98.32
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.47,0,98.1,98.88,98.25,98.16,98.25,98.37,,98.3
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.33,0,98.25,100.27,98.33,98.24,98.28,98.32,,98.3
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.38,0,98.3,99.7,98.46,98.15,98.3,98.25,,98.34
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.48,0,98.27,99.58,98.3,98.15,98.27,98.25,,98.31
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.54,0,98.24,100.2,98.24,99.62,98.3,98.39,,98.62
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.5,0,100.5,100.5,100.33,100.5,100.5,100.11,,100.47
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.91,0,99.88,99.9,99.91,99.85,99.87,100.04,,99.89
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,99.02,0,99.1,99.53,99.16,99.13,99.14,98.71,,99.11
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,94.92,0,95.28,96.18,95.28,94.94,95.28,95.64,,95.28
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.34,0,99.31,98.82,98.86,98.95,99.12,99,,99.05
PIB-FRB-16,7-Apr-22,7-Apr-25,Quarterly,99.98,0,99.99,100.02,100,99.98,99.99,99.99,,99.99
PIB-FRB-17,8-Sep-22,8-Sep-25,Quarterly,99.52,0,99.5,99.64,99.6,99.5,99.5,99.49,,99.52
PIB-FRB-18,4-Nov-21,4-Nov-31,Half-Yearly,94.55,0,95.25,94.63,94.84,95.25,94.84,95.04,,94.92
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,97.96,0,97.43,97.75,97.64,97.85,97.74,97.85,,97.77
PIB-FRB-20,9-Feb-23,9-Feb-25,Quarterly,99.7,0,99.66,99.45,99.68,99.5,99.57,99.59,,99.6
PIB-FRB-21,9-Feb-23,9-Feb-26,Quarterly,98.86,0,98.73,98.98,99.13,99.25,98.9,98.92,,98.96
PIB-FRB-22,6-Apr-23,6-Apr-25,Quarterly,99.51,0,99.43,99.4,99.43,99.25,99.35,99.37,,99.4
PIB-FRB-23,6-Apr-23,6-Apr-28,Half-Yearly,97.38,0,97.43,97.38,97.43,97.42,97.38,97.32,,97.4
PIB-FRB-24,10-Aug-23,10-Aug-28,Half-Yearly,97.83,0,97.96,97.96,97.93,97.82,97.9,97.96,,97.92
PIB-FRB-25,21-Sep-23,21-Sep-25,Quarterly,98.75,0,98.87,98.79,98.87,98.63,98.77,98.77,,98.79
PIB-FRB-26,21-Sep-23,21-Sep-26,Quarterly,98.2,0,98.72,98.95,98.73,98.86,98.75,99.03,,98.8
PIB-FRB-27,21-Sep-23,21-Sep-28,Half-Yearly,98.13,0,98.02,97.91,97.97,98.02,98,97.96,,97.99
PIB-FRB-28,19-Oct-23,19-Oct-26,Quarterly,98.28,0,98.45,98.98,98.59,98.65,98.5,98.58,,98.55
PIB-FRB-29,19-Oct-23,19-Oct-28,Half-Yearly,97.03,0,96.94,97,96.97,96.99,97.02,97.17,,97
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.52,0,97.51,97.52,97.67,97.77,97.55,97.68,,97.59
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,94.77,0,95.09,95.54,95.15,95.34,95.15,95.15,,95.18
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,97.97,0,97.93,97.94,98.21,97.93,97.92,97.86,,97.94
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,95.85,0,95.17,95.97,94.98,95.96,95.7,95.81,,95.7
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,96.7,0,96.76,96.76,96.67,96.82,96.7,96.73,,96.73
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,93.49,0,93.16,94.09,93.39,93.62,93.4,93.4,,93.46
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.3,0,97.56,97.45,97.3,97.58,97.5,97.62,,97.48
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.73,0,97.8,97.73,97.83,97.88,97.81,97.76,,97.79
PIB-FRB-38,5-Sep-24,5-Sep-34,Half-Yearly,94.26,0,94.66,94.85,94.22,94.42,94.5,94.51,,94.47
PIB-FRB-39,3-Oct-24,3-Oct-26,Half-Yearly,99.65,0,99.67,99.64,99.56,99.68,99.65,99.72,,99.66
PIB-FRB-40,3-Oct-24,3-Oct-29,Half-Yearly,97.47,0,97.41,97.44,97.41,97.6,97.43,97.61,,97.47
PIB-FRB-41,3-Oct-24,3-Oct-34,Half-Yearly,94.41,0,93.77,93.95,93.72,94.18,93.95,94.05,,93.98
PIB-FRB-42,7-Feb-24,7-Feb-27,Quarterly,98.84,0,98.86,98.49,98.5,98.9,98.65,98.67,,98.7
