,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.15,98.1,97.87,97.75,97.85,98.05,97.9,97.91,,97.95
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.23,98.05,97.86,97.75,97.86,98,97.95,97.84,,97.93
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.3,98.52,98.43,98.05,98.19,98.29,98.35,98.23,,98.30
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.2,98.2,98.35,98.1,97.9,98.29,98.2,98.14,,98.19
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.15,98.15,98.42,98.35,97.86,98.14,98.3,98.18,,98.21
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.5,98.76,98.77,98.1,97.87,98.16,98.5,98.54,,98.43
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.1,98.21,98.21,98.1,97.91,98.24,98.2,98.15,,98.16
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.15,98.3,98.36,98.15,98,98.15,98.18,98.18,,98.19
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.4,98.25,98.38,98.15,98.01,98.15,98.3,98.18,,98.24
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.1,98.18,98.42,98.15,98.08,98.05,98.15,98.14,,98.13
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,99.85,99.98,99.89,99.9,99.8,99.92,99.9,99.88,,99.89
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,98.42,97.84,98.48,98.17,97.67,98.45,98.2,98.19,,98.21
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,98.2,98.54,98.39,98.35,98.8,98.34,98.35,98.26,,98.37
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,94.9,95.33,94.6,95,95.37,94.94,94.9,94.83,,94.98
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,98.4,98.57,98.57,98.57,98.5,98.57,98.6,98.61,,98.56
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,99.66,99.73,99.74,99.73,99.71,99.73,99.72,99.73,,99.73
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,99.1,99.37,99.14,99.28,99.24,99.29,99.15,99.09,,99.20
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,98.7,98.7,98.82,98.74,98.9,99.07,98.74,98.67,,98.77
PIB-FRB-19,8-Sep-22,8-Sep-24,Quarterly,99.67,99.59,99.68,99.54,99.69,99.68,99.6,99.53,,99.63
PIB-FRB-20,4-Nov-21,4-Nov-31,Half-Yearly,95.51,95.49,95.5,95.16,95.16,95.66,95.56,95.55,,95.46
PIB-FRB-21,17-Nov-22,17-Nov-27,Half-Yearly,97.15,97.15,97.05,97.16,97.16,97.27,97.18,97.14,,97.16
PIB-FRB-22,9-Feb-23,9-Feb-25,Quarterly,99.29,99.14,99.3,99.26,99.32,99.68,99.1,99.02,,99.24
PIB-FRB-23,9-Feb-23,9-Feb-26,Quarterly,98.45,98.38,98.52,98.52,98.51,98.5,98.5,98.28,,98.48
PIB-FRB-24,6-Apr-23,6-Apr-25,Quarterly,99.15,98.96,99.08,99.01,99.16,98.98,99,99.03,,99.04
PIB-FRB-25,6-Apr-23,6-Apr-28,Semiannually,97,96.91,96.96,96.91,96.96,96.91,96.71,96.91,,96.93
PIB-FRB-26,10-Aug-23,10-Aug-28,Semiannually,96.35,96.36,96.33,96.2,96.22,96.34,96.37,96.37,,96.33
PIB-FRB-27,21-Sep-23,21-Sep-25,Quarterly,98.75,98.41,98.77,98.41,98.72,98.73,98.38,98.27,,98.57
PIB-FRB-28,21-Sep-23,21-Sep-26,Quarterly,98.05,97.93,98.01,98.06,98.07,97.95,98,98.03,,98.02
PIB-FRB-29,21-Sep-23,21-Sep-28,Semiannually,96.25,96.39,96.24,96.11,96.25,96.38,96.3,96.23,,96.28
PIB-FRB-30,19-Oct-23,19-Oct-26,Quarterly,98.12,97.87,98.17,98.13,98.21,98.05,97.98,98.03,,98.08
PIB-FRB-31,19-Oct-23,19-Oct-28,Semiannually,96.77,96.69,96.77,96.64,96.77,96.75,96.76,96.75,,96.75
PIB-FRB-32,14-Dec-23,14-Dec-28,Semiannually,96.4,96.28,96.35,96.2,96.33,96.2,96.3,96.17,,96.28
PIB-FRB-33,14-Dec-23,14-Dec-33,Semiannually,94.52,94.77,95,94,94.37,94.56,94.78,94.51,,94.59
PIB-FRB-34,7-Feb-24,7-Feb-29,Semiannually,95.13,96.11,96.18,96.06,96.09,96.18,96.09,96.08,,96.10
PIB-FRB-35,7-Feb-24,7-Feb-34,Semiannually,94.5,94.56,95.08,94.34,94.74,94.89,94.63,94.38,,94.62
PIB-FRB-36,18-Apr-24,18-Apr-29,Semiannually,96.2,96.58,96.61,96.59,96.54,96.61,96.61,96.57,,96.58
PIB-FRB-37,18-Apr-24,18-Apr-34,Semiannually,95.04,94.63,95.05,94.63,94.71,95.07,94.63,94.59,,94.78
