,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,99.21,99.32,99.2,98.73,98.03,98.05,0,0,,98.76
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,99.15,99.27,97.92,98.9,97.93,98,0,0,,98.53
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.6,98.63,98.35,99.89,98.35,99.38,0,0,,98.87
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.25,98.2,98.21,99.89,98.21,99.49,0,0,,98.71
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.58,98.42,98.17,99.94,98.17,98.14,0,0,,98.57
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.47,98.39,98.1,98.88,98.25,98.16,0,0,,98.38
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.33,98.21,98.25,100.27,98.33,98.24,0,0,,98.61
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.37,98.3,98.3,99.7,98.46,98.15,0,0,,98.55
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.48,98.32,98.27,99.58,98.3,98.15,0,0,,98.52
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.54,98.55,98.24,100.2,98.24,99.62,0,0,,98.9
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.5,100.5,100.5,100.5,100.33,100.2,0,0,,100.42
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.91,100.04,99.88,99.9,99.91,99.85,0,0,,99.92
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,99.02,98.71,99.1,99.53,99.16,99.13,0,0,,99.11
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,94.92,95.71,95.28,96.18,95.28,94.94,0,0,,95.39
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.38,98.95,99.31,99.01,99.26,99.01,0,0,,99.15
PIB-FRB-16,7-Apr-22,7-Apr-25,Quarterly,99.98,100.08,99.99,99.99,100,99.98,0,0,,100
PIB-FRB-17,8-Sep-22,8-Sep-25,Quarterly,99.52,99.67,99.5,99.61,99.6,99.5,0,0,,99.57
PIB-FRB-18,4-Nov-21,4-Nov-31,Half-Yearly,94.55,95.25,95.25,94.63,94.84,95.21,0,0,,94.96
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,97.95,97.84,98.14,97.71,97.95,97.84,0,0,,97.91
PIB-FRB-20,9-Feb-23,9-Feb-25,Quarterly,99.69,99.62,99.52,99.58,99.67,99.5,0,0,,99.6
PIB-FRB-21,9-Feb-23,9-Feb-26,Quarterly,98.85,98.9,98.73,98.98,99.12,99.25,0,0,,98.97
PIB-FRB-22,6-Apr-23,6-Apr-25,Quarterly,99.51,99.39,99.35,99.4,99.43,99.25,0,0,,99.39
PIB-FRB-23,6-Apr-23,6-Apr-28,Half-Yearly,97.37,97.37,97.43,97.37,97.45,97.4,0,0,,97.4
PIB-FRB-24,10-Aug-23,10-Aug-28,Half-Yearly,97.83,97.55,98.08,98.08,97.95,97.82,0,0,,97.89
PIB-FRB-25,21-Sep-23,21-Sep-25,Quarterly,98.75,98.78,98.8,98.79,98.86,98.63,0,0,,98.77
PIB-FRB-26,21-Sep-23,21-Sep-26,Quarterly,98.2,99.19,98.72,98.95,98.73,98.86,0,0,,98.78
PIB-FRB-27,21-Sep-23,21-Sep-28,Half-Yearly,98.13,97.88,98.02,98.02,97.89,97.88,0,0,,97.97
PIB-FRB-28,19-Oct-23,19-Oct-26,Quarterly,98.28,98.66,98.45,98.98,98.59,98.65,0,0,,98.6
PIB-FRB-29,19-Oct-23,19-Oct-28,Half-Yearly,97.03,97.36,96.94,97,97,97.08,0,0,,97.07
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.51,97.77,97.51,97.6,97.77,97.77,0,0,,97.66
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,94.77,95.15,95.09,95.31,95.15,94.94,0,0,,95.07
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,97.97,97.93,97.93,97.93,98.21,97.93,0,0,,97.98
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,95.49,95.76,95.17,96.17,94.97,95.96,0,0,,95.59
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,96.7,96.76,96.76,96.82,96.73,96.76,0,0,,96.76
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,93.49,93.62,93.16,93.63,93.39,93.86,0,0,,93.53
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.3,97.58,97.56,97.55,97.73,97.58,0,0,,97.55
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.73,97.73,97.8,97.89,97.83,98.04,0,0,,97.84
PIB-FRB-38,5-Sep-24,5-Sep-34,Half-Yearly,94.26,94.42,94.66,94.66,94.22,94.64,0,0,,94.48
PIB-FRB-39,3-Oct-24,3-Oct-26,Half-Yearly,99.65,99.79,99.67,99.64,99.56,99.68,0,0,,99.67
PIB-FRB-40,3-Oct-24,3-Oct-29,Half-Yearly,97.37,97.47,97.41,97.47,97.44,97.47,0,0,,97.44
PIB-FRB-41,3-Oct-24,3-Oct-34,Half-Yearly,94.18,93.95,93.77,93.82,93.72,93.95,0,0,,93.9
