,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,BCAP,BMA,C&M,CEL,CMKA,MCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,0,98.17,0,98.1,97.87,97.75,97.94,0,,97.97
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,0,98.08,0,98.09,97.86,97.75,97.89,0,,97.93
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,0,98.52,0,98.44,98.43,98.05,98.38,0,,98.36
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,0,98.18,0,98.25,98.35,98.1,98.28,0,,98.23
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,0,98.13,0,98.35,98.42,98.35,98.32,0,,98.31
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,0,98.76,0,98.7,98.77,98.1,98.48,0,,98.56
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,0,98.21,0,98.22,98.21,98.1,98.13,0,,98.17
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,0,98.25,0,98.25,98.36,98.15,98.37,0,,98.28
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,0,98.22,0,98.36,98.38,98.15,98.35,0,,98.29
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,0,98.18,0,98.25,98.42,98.15,98.28,0,,98.26
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,0,99.91,0,99.88,99.89,99.85,99.9,0,,99.89
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,0,97.83,0,98.37,98.38,98.55,98.31,0,,98.29
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,0,98.54,0,98.4,98.39,98.35,98.43,0,,98.42
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,0,95.33,0,95,94.6,95,94.95,0,,94.98
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,0,98.5,0,98.31,98.43,98.51,98.43,0,,98.44
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,0,99.64,0,99.66,99.65,99.64,99.65,0,,99.65
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,0,99.2,0,99.13,99.14,99.11,99.12,0,,99.14
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,0,98.85,0,98.81,98.82,98.74,98.79,0,,98.80
PIB-FRB-19,8-Sep-22,8-Sep-24,Quarterly,0,99.51,0,99.48,99.57,99.54,99.58,0,,99.54
PIB-FRB-20,4-Nov-21,4-Nov-31,Half-Yearly,0,95.52,0,95.54,95.38,95.7,95.45,0,,95.52
PIB-FRB-21,17-Nov-22,17-Nov-27,Half-Yearly,0,97.4,0,97.15,97.19,97.41,97.41,0,,97.31
PIB-FRB-22,9-Feb-23,9-Feb-25,Quarterly,0,99.1,0,99.09,99.02,99.1,99.12,0,,99.09
PIB-FRB-23,9-Feb-23,9-Feb-26,Quarterly,0,98.32,0,98.5,98.52,98.52,98.49,0,,98.47
PIB-FRB-24,6-Apr-23,6-Apr-25,Quarterly,0,98.83,0,98.74,98.81,98.83,98.9,0,,98.82
PIB-FRB-25,6-Apr-23,6-Apr-28,Semiannually,0,97.01,0,96.97,97.02,97.14,97.02,0,,97.03
PIB-FRB-26,10-Aug-23,10-Aug-28,Semiannually,0,96.27,0,96.26,96.12,96.41,96.27,0,,96.27
PIB-FRB-27,21-Sep-23,21-Sep-25,Quarterly,0,98.48,0,98.49,98.3,98.46,98.47,0,,98.44
PIB-FRB-28,21-Sep-23,21-Sep-26,Quarterly,0,97.86,0,98.02,98.01,98.06,98.02,0,,97.99
PIB-FRB-29,21-Sep-23,21-Sep-28,Semiannually,0,96.21,0,96.2,96.16,96.35,96.19,0,,96.22
PIB-FRB-30,19-Oct-23,19-Oct-26,Quarterly,0,97.8,0,97.78,97.97,98.13,97.94,0,,97.92
PIB-FRB-31,19-Oct-23,19-Oct-28,Semiannually,0,96.92,0,96.67,96.79,96.93,96.79,0,,96.82
PIB-FRB-32,14-Dec-23,14-Dec-28,Semiannually,0,96.51,0,96.51,96.61,96.52,96.54,0,,96.54
PIB-FRB-33,14-Dec-23,14-Dec-33,Semiannually,0,94.77,0,94.85,95,94.59,94.83,0,,94.81
PIB-FRB-34,7-Feb-24,7-Feb-29,Semiannually,0,96.02,0,96.01,96,96.03,96.02,0,,96.02
PIB-FRB-35,7-Feb-24,7-Feb-34,Semiannually,0,94.31,0,94.23,94.14,94.32,94.24,0,,94.25
PIB-FRB-36,18-Apr-24,18-Apr-29,Semiannually,0,96.78,0,96.79,96.82,96.82,96.84,0,,96.81
PIB-FRB-37,18-Apr-24,18-Apr-34,Semiannually,0,94.46,0,94.54,95.03,94.84,94.92,0,,94.76
