,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.15,0,98.13,0,97.89,98.05,98.1,98.09,,98.07
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.23,0,98.11,0,97.86,98,98.05,98.11,,98.06
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.3,0,98.65,0,98.32,98.29,98.35,98.37,,98.38
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.2,0,98.59,0,98.12,98.29,98.25,98.22,,98.28
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.15,0,98.5,0,98.09,98.14,98.3,98.25,,98.24
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.5,0,98.47,0,98.02,98.16,98.5,98.52,,98.36
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.1,0,98.44,0,98.02,98.24,98.15,98.21,,98.19
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.15,0,98.57,0,98.04,98.15,98.17,98.17,,98.21
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.4,0,98.6,0,98.12,98.15,98.3,98.29,,98.31
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.1,0,98.64,0,98.06,98.05,98.4,98.34,,98.27
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,99.95,0,100.18,0,100.27,100.18,100.1,100.15,,100.14
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,98.42,0,98.48,0,98.7,98.74,98.55,98.5,,98.57
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,98.3,0,98.39,0,98.95,98.34,98.4,98.39,,98.46
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,94.9,0,94.95,0,95.29,94.94,94.95,94.97,,95.00
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,98.87,0,98.91,0,98.92,98.92,98.96,98.92,,98.92
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,99.94,0,99.94,0,99.94,99.93,99.93,99.93,,99.94
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,99.55,0,99.5,0,99.55,99.52,99.5,99.57,,99.53
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,99.35,0,99.04,0,99.16,99.17,99.15,99.21,,99.18
PIB-FRB-19,8-Sep-22,8-Sep-24,Quarterly,99.85,0,99.93,0,99.95,99.84,99.95,99.9,,99.90
PIB-FRB-20,4-Nov-21,4-Nov-31,Half-Yearly,95.6,0,95.68,0,95.29,95.23,95.47,95.29,,95.43
PIB-FRB-21,17-Nov-22,17-Nov-27,Half-Yearly,97.3,0,97.53,0,97.54,97.42,97.52,97.53,,97.47
PIB-FRB-22,9-Feb-23,9-Feb-25,Quarterly,99.29,0,99.39,0,99.35,99.3,99.3,99.34,,99.33
PIB-FRB-23,9-Feb-23,9-Feb-26,Quarterly,98.55,0,98.73,0,99.16,98.75,98.75,98.71,,98.78
PIB-FRB-24,6-Apr-23,6-Apr-25,Quarterly,99.15,0,99.19,0,99.08,99.16,99.15,99.17,,99.15
PIB-FRB-25,6-Apr-23,6-Apr-28,Half-Yearly,97.23,0,97.02,0,96.97,96.85,97.2,97.18,,97.08
PIB-FRB-26,10-Aug-23,10-Aug-28,Half-Yearly,97.2,0,97.2,0,97.09,97.19,96.89,97.19,,97.13
PIB-FRB-27,21-Sep-23,21-Sep-25,Quarterly,98.75,0,98.8,0,98.57,98.82,98.7,98.75,,98.73
PIB-FRB-28,21-Sep-23,21-Sep-26,Quarterly,98.2,0,98.3,0,98.02,98.33,98.3,98.29,,98.24
PIB-FRB-29,21-Sep-23,21-Sep-28,Half-Yearly,96.25,0,96.92,0,96.8,96.54,96.6,96.71,,96.64
PIB-FRB-30,19-Oct-23,19-Oct-26,Quarterly,98.15,0,98.17,0,98.06,98.5,98.15,98.17,,98.20
PIB-FRB-31,19-Oct-23,19-Oct-28,Half-Yearly,96.77,0,96.87,0,96.63,96.57,96.79,96.62,,96.71
PIB-FRB-32,14-Dec-23,14-Dec-28,Half-Yearly,96.88,0,96.73,0,96.92,97,96.87,96.85,,96.88
PIB-FRB-33,14-Dec-23,14-Dec-33,Half-Yearly,94.52,0,94.85,0,94.39,94.9,94.9,94.54,,94.68
PIB-FRB-34,7-Feb-24,7-Feb-29,Half-Yearly,96.33,0,96.7,0,96.89,97.1,96.86,97.05,,96.82
PIB-FRB-35,7-Feb-24,7-Feb-34,Half-Yearly,94.5,0,95.08,0,94.42,94.97,94.8,94.8,,94.76
PIB-FRB-36,18-Apr-24,18-Apr-29,Half-Yearly,96.45,0,96.34,0,96.4,96.31,96.34,96.37,,96.37
PIB-FRB-37,18-Apr-24,18-Apr-34,Half-Yearly,95.04,0,94.85,0,94.6,94.56,95.04,95.01,,94.85
PIB-FRB-38,27-Jun-24,27-Jun-29,Half-Yearly,96.88,0,96.88,0,96.88,96.88,96.88,96.82,,96.87
