,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-22,6-Apr-23,6-Apr-28,Half-Yearly,97.87,97.82,97.74,97.71,0,97.82,97.8,97.85,,97.81
PIB-FRB-23,10-Aug-23,10-Aug-28,Half-Yearly,97.23,97.86,97.53,97.23,0,97.36,97.54,97.33,,97.4
PIB-FRB-24,21-Sep-23,21-Sep-25,Quarterly,99.44,99.47,99.45,99.58,0,99.52,99.46,99.5,,99.48
PIB-FRB-25,21-Sep-23,21-Sep-26,Quarterly,98.91,99.29,98.86,98.96,0,99.46,98.9,99.05,,99.02
PIB-FRB-26,21-Sep-23,21-Sep-28,Half-Yearly,98.12,97.61,98.03,97.48,0,97.56,97.6,97.66,,97.69
PIB-FRB-27,19-Oct-23,19-Oct-26,Quarterly,99.24,99.31,98.75,99.31,0,98.92,99.2,99.25,,99.18
PIB-FRB-28,19-Oct-23,19-Oct-28,Half-Yearly,97.44,97.46,97.45,97.33,0,97.4,97.44,97.46,,97.44
PIB-FRB-29,14-Dec-23,14-Dec-28,Half-Yearly,97.44,97.29,97.45,97.41,0,97.29,97.4,97.38,,97.38
PIB-FRB-30,14-Dec-23,14-Dec-33,Half-Yearly,92.57,93.15,94.75,93.29,0,92.81,93.1,92.86,,93.04
PIB-FRB-31,7-Feb-24,7-Feb-29,Half-Yearly,97.86,97.07,97.97,96.92,0,96.92,97.07,97.07,,97.2
PIB-FRB-32,7-Feb-24,7-Feb-34,Half-Yearly,94.16,92.89,95.55,93.4,0,93.14,93.4,93,,93.42
PIB-FRB-33,18-Apr-24,18-Apr-29,Half-Yearly,97.22,97.07,97.15,97.22,0,97.07,97.2,97.22,,97.17
PIB-FRB-34,18-Apr-24,18-Apr-34,Half-Yearly,93.67,93.67,93.96,93.87,0,93.44,93.6,93.53,,93.67
PIB-FRB-35,27-Jun-24,27-Jun-29,Half-Yearly,97.08,97.08,97.1,97.18,0,97.08,97.1,96.99,,97.09
PIB-FRB-36,5-Sep-24,5-Sep-29,Half-Yearly,97.12,97.03,97.64,97.12,0,97.26,97.35,97.41,,97.25
PIB-FRB-37,5-Sep-24,5-Sep-34,Half-Yearly,94.73,94.52,94.43,94.47,0,94.31,94.49,94.61,,94.5
PIB-FRB-38,3-Oct-24,3-Oct-26,Half-Yearly,99.63,99.8,99.78,99.7,0,99.78,99.77,99.73,,99.75
PIB-FRB-39,3-Oct-24,3-Oct-29,Half-Yearly,97.39,97.14,97.08,97.04,0,97.07,97.06,97.08,,97.09
PIB-FRB-40,3-Oct-24,3-Oct-34,Half-Yearly,93.78,93.77,93.42,93.75,0,93.68,93.76,93.78,,93.75
PIB-FRB-41,7-Feb-24,7-Feb-27,Quarterly,98.96,98.8,98.7,98.7,0,98.9,98.7,98.81,,98.78
PIB-FRB-42,14-Nov-24,14-Nov-29,Half-Yearly,97.51,97.24,97.5,97.24,0,97.35,97.34,97.47,,97.38
PIB-FRB-43,14-Nov-24,14-Nov-34,Half-Yearly,92.81,93.54,92.94,93.28,0,93.05,93.05,93.35,,93.13
PIB-FRB-44,12-Dec-24,12-Dec-29,Half-Yearly,96.85,97.01,96.96,96.85,0,96.98,96.98,96.95,,96.94
PIB-FRB-45,12-Dec-24,12-Dec-34,Half-Yearly,93.15,93.15,92.55,92.65,0,92.65,92.65,93,,92.82
PIB-FRB-46,9-Jan-25,9-Jan-27,Semiannually,99.64,99.97,100.13,100.3,0,100,100.1,100,,100.04
PIB-FRB-47,9-Jan-25,9-Jan-30,Semiannually,96.59,96.83,96.83,96.76,0,96.83,96.83,96.8,,96.81
PIB-FRB-48,9-Jan-25,9-Jan-35,Semiannually,92.64,92.89,92.89,92.89,0,92.89,92.89,92.64,,92.84
