,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.13,98.1,98.13,98,0,98.05,0,0,,98.08
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.15,98.05,98.11,98,0,98,0,0,,98.06
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.55,98.63,98.65,98.25,0,99.38,0,0,,98.69
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.2,98.2,98.59,98.2,0,99.49,0,0,,98.54
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.58,98.42,98.5,98.25,0,98.14,0,0,,98.38
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.58,98.39,98.47,98.25,0,98.16,0,0,,98.37
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.2,98.21,98.44,98.2,0,98.24,0,0,,98.26
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.28,98.3,98.57,98.2,0,98.15,0,0,,98.30
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.41,98.32,98.6,98.2,0,98.15,0,0,,98.34
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.5,98.55,98.64,98.2,0,99.62,0,0,,98.70
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.13,100.11,100.18,100.15,0,100.2,0,0,,100.15
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.75,100.04,99.88,100.11,0,99.82,0,0,,99.92
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,98.95,98.71,98.39,99.13,0,98.34,0,0,,98.70
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,95.44,95.71,94.95,95,0,94.94,0,0,,95.21
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.4,99.28,99.46,99.47,0,99.27,0,0,,99.38
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,99.99,100,99.98,99.94,0,99.97,0,0,,99.98
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,99.62,99.72,99.62,99.7,0,99.7,0,0,,99.67
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,99.48,99.56,99.18,99.5,0,99.5,0,0,,99.44
PIB-FRB-19,4-Nov-21,4-Nov-31,Half-Yearly,96.61,95.94,96.77,96.42,0,96.77,0,0,,96.50
PIB-FRB-20,17-Nov-22,17-Nov-27,Half-Yearly,97.84,97.84,98.26,97.55,0,98.05,0,0,,97.91
PIB-FRB-21,9-Feb-23,9-Feb-25,Quarterly,99.56,99.57,99.52,99.22,0,99.27,0,0,,99.43
PIB-FRB-22,9-Feb-23,9-Feb-26,Quarterly,98.76,98.82,98.73,98.98,0,99.44,0,0,,98.95
PIB-FRB-23,6-Apr-23,6-Apr-25,Quarterly,99.43,99.44,99.35,99.3,0,99.24,0,0,,99.35
PIB-FRB-24,6-Apr-23,6-Apr-28,Half-Yearly,97.88,96.71,97.98,96.84,0,96.71,0,0,,97.22
PIB-FRB-25,10-Aug-23,10-Aug-28,Half-Yearly,97.55,97.55,97.42,98.07,0,97.94,0,0,,97.71
PIB-FRB-26,21-Sep-23,21-Sep-25,Quarterly,98.75,98.78,98.8,98.41,0,98.85,0,0,,98.72
PIB-FRB-27,21-Sep-23,21-Sep-26,Quarterly,98.2,98.89,98.3,98.93,0,98.6,0,0,,98.58
PIB-FRB-28,21-Sep-23,21-Sep-28,Half-Yearly,98.17,98.16,98.03,98.39,0,97.89,0,0,,98.13
PIB-FRB-29,19-Oct-23,19-Oct-26,Quarterly,98.28,98.36,98.45,98.74,0,98.83,0,0,,98.53
PIB-FRB-30,19-Oct-23,19-Oct-28,Half-Yearly,97,97.14,97,96.95,0,96.87,0,0,,96.99
PIB-FRB-31,14-Dec-23,14-Dec-28,Half-Yearly,97.44,97.84,97.16,97.98,0,97.84,0,0,,97.65
PIB-FRB-32,14-Dec-23,14-Dec-33,Half-Yearly,94.71,95.47,95.09,95.48,0,95.47,0,0,,95.24
PIB-FRB-33,7-Feb-24,7-Feb-29,Half-Yearly,97.32,97.37,97.24,97.93,0,97.92,0,0,,97.56
PIB-FRB-34,7-Feb-24,7-Feb-34,Half-Yearly,95.73,95.76,95.17,94.98,0,95.37,0,0,,95.40
PIB-FRB-35,18-Apr-24,18-Apr-29,Half-Yearly,96.65,96.66,96.6,96.68,0,96.65,0,0,,96.65
PIB-FRB-36,18-Apr-24,18-Apr-34,Half-Yearly,95.44,95.33,95.5,94.95,0,95.67,0,0,,95.38
PIB-FRB-37,27-Jun-24,27-Jun-29,Half-Yearly,97.74,97.82,97.54,98.11,0,97.68,0,0,,97.78
PIB-FRB-38,5-Sep-24,5-Sep-29,Half-Yearly,97.59,97.89,97.74,98.06,0,97.74,0,0,,97.80
PIB-FRB-39,5-Sep-24,5-Sep-34,Half-Yearly,94.44,94.65,94.66,94.66,0,95.17,0,0,,94.72
PIB-FRB-40,3-Oct-24,3-Oct-26,Half-Yearly,96.68,99.82,99.67,99.75,0,99.83,0,0,,99.15
PIB-FRB-41,3-Oct-24,3-Oct-29,Half-Yearly,97.12,97.64,97.32,97.32,0,97.32,0,0,,97.34
PIB-FRB-42,3-Oct-24,3-Oct-34,Half-Yearly,93.75,93.97,93.75,93.97,0,93.75,0,0,,93.84
