,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.17,98.1,98.13,98,97.98,98.05,0,98.05,,98.07
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.17,98.05,98.11,98,97.9,98,0,98.05,,98.04
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.55,98.63,98.65,98.25,98.34,99.38,0,98.25,,98.48
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.19,98.2,98.59,98.2,98.21,99.49,0,98.21,,98.28
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.55,98.42,98.5,98.25,98.17,98.14,0,98.39,,98.35
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.41,98.39,98.47,98.25,98.26,98.16,0,98.35,,98.33
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.23,98.21,98.44,98.2,98.29,98.24,0,98.34,,98.26
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.29,98.3,98.57,98.2,98.44,98.15,0,98.2,,98.29
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.41,98.32,98.6,98.2,98.29,98.15,0,98.25,,98.29
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.48,98.55,98.64,98.2,98.24,99.62,0,98.39,,98.46
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.13,100.11,100.18,100.15,100.23,100.2,0,100.11,,100.15
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.76,100.04,99.88,100.11,99.73,99.85,0,100.04,,99.91
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,99.01,98.71,98.39,99.13,99.16,99.13,0,98.71,,98.94
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,95.47,95.71,94.95,95,95.8,94.94,0,95.59,,95.34
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.45,99.39,99.31,99.32,99.39,99.32,0,99.35,,99.35
PIB-FRB-16,7-Apr-22,7-Apr-25,Quarterly,99.82,99.85,99.84,99.84,99.86,99.78,0,99.72,,99.83
PIB-FRB-17,8-Sep-22,8-Sep-25,Quarterly,99.5,99.65,99.18,99.61,99.5,99.52,0,99.45,,99.52
PIB-FRB-18,4-Nov-21,4-Nov-31,Half-Yearly,95.79,95.49,96.77,95.67,95.16,95.73,0,95.49,,95.63
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,97.89,98.42,98.28,97.98,98.21,98.31,0,97.85,,98.13
PIB-FRB-20,9-Feb-23,9-Feb-25,Quarterly,99.63,99.55,99.52,99.58,99.61,99.5,0,99.45,,99.55
PIB-FRB-21,9-Feb-23,9-Feb-26,Quarterly,98.8,98.86,98.73,98.98,99.03,99.22,0,98.91,,98.92
PIB-FRB-22,6-Apr-23,6-Apr-25,Quarterly,99.47,99.34,99.35,99.4,99.38,99.28,0,99.29,,99.35
PIB-FRB-23,6-Apr-23,6-Apr-28,Half-Yearly,97.06,97.11,97.03,97.06,97.03,97.11,0,97.06,,97.06
PIB-FRB-24,10-Aug-23,10-Aug-28,Half-Yearly,96.8,97.81,97.43,98.2,97.89,98.07,0,96.78,,97.6
PIB-FRB-25,21-Sep-23,21-Sep-25,Quarterly,98.75,98.73,98.8,98.79,98.78,98.63,0,98.75,,98.76
PIB-FRB-26,21-Sep-23,21-Sep-26,Quarterly,98.2,99.18,98.3,99.18,98.63,98.85,0,98.93,,98.78
PIB-FRB-27,21-Sep-23,21-Sep-28,Half-Yearly,98.02,97.88,98.03,97.89,98.02,98.02,0,97.97,,97.98
PIB-FRB-28,19-Oct-23,19-Oct-26,Quarterly,98.28,98.39,98.45,98.74,98.56,98.69,0,98.38,,98.49
PIB-FRB-29,19-Oct-23,19-Oct-28,Half-Yearly,96.65,96.65,96.84,96.5,96.96,96.56,0,96.81,,96.7
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.48,94.74,97.32,97.6,97.87,97.46,0,97.45,,97.46
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,94.74,95.12,95.09,95.31,95.12,94.91,0,94.74,,95
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,97.9,97.92,97.93,97.93,97.93,97.92,0,97.93,,97.93
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,95.72,95.76,95.17,95.57,95.17,95.96,0,95.64,,95.57
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,96.2,96.2,96.2,96.2,96.14,96.2,0,96.51,,96.2
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,93.49,93.63,95.15,93.63,93.4,95.38,0,95.14,,94.21
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.56,97.84,97.54,97.55,97.85,97.7,0,97.69,,97.67
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.74,97.73,97.74,97.89,97.89,97.73,0,97.79,,97.78
PIB-FRB-38,5-Sep-24,5-Sep-34,Half-Yearly,94.43,94.43,94.66,94.66,94.22,94.65,0,94.6,,94.55
PIB-FRB-39,3-Oct-24,3-Oct-26,Half-Yearly,99.67,99.81,99.67,99.64,99.57,99.68,0,99.8,,99.69
PIB-FRB-40,3-Oct-24,3-Oct-29,Half-Yearly,96.98,96.98,96.98,96.95,96.95,96.91,0,96.95,,96.96
PIB-FRB-41,3-Oct-24,3-Oct-34,Half-Yearly,93.73,93.73,93.75,93.96,93.82,93.83,0,93.97,,93.82
PIB-FRB-42,7-Feb-24,7-Feb-27,Half-Yearly,98.83,98.63,98.86,98.6,98.36,98.89,0,98.8,,98.74
