,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,99.17,98.64,98.65,98.55,97.9,98.05,0,98.65,,98.51
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,99.16,98.6,98.65,98.55,97.84,98,0,98.65,,98.49
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.62,99.26,98.38,99.17,98.35,99.38,0,98.63,,98.81
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.69,99.05,98.5,98.55,98.39,99.49,0,98.55,,98.67
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.66,99.03,98.17,98.4,98.26,98.14,0,98.57,,98.41
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.44,98.7,98.4,98.4,98.29,98.16,0,98.41,,98.39
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.06,98.21,98.21,98.2,98.13,98.24,0,98.21,,98.19
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.24,99.22,98.5,98.43,98.34,98.15,0,98.51,,98.4
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.39,98.32,98.32,98.35,98.16,98.15,0,98.35,,98.3
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.7,98.55,98.55,98.55,98.4,99.62,0,98.57,,98.58
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.21,100.3,100.35,100.35,100.27,100.3,0,100.33,,100.31
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.96,100.04,99.96,100,99.96,100,0,99.99,,99.98
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,99.45,99.62,99.2,99.55,99.34,99.13,0,99.56,,99.42
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,94.64,95.66,95.66,95.5,94.83,94.94,0,95.48,,95.28
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.84,99.83,99.84,99.84,99.78,99.81,0,99.84,,99.83
PIB-FRB-16,7-Apr-22,7-Apr-25,Quarterly,99.97,99.94,99.96,99.95,99.95,100,0,99.96,,99.96
PIB-FRB-17,8-Sep-22,8-Sep-25,Quarterly,99.83,99.8,99.85,99.9,99.94,99.75,0,99.85,,99.85
PIB-FRB-18,4-Nov-21,4-Nov-31,Half-Yearly,95.19,95.1,95.1,95.3,95.52,95.14,0,95.11,,95.17
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,98.39,98.82,98.6,98.83,98.83,98.82,0,98.72,,98.76
PIB-FRB-20,9-Feb-23,9-Feb-26,Quarterly,99.54,99.54,99.54,99.5,99.23,99.72,0,99.59,,99.54
