,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-18,4-Nov-21,4-Nov-31,Half-Yearly,95.35,95.13,95.12,95.28,95.39,95.3,95.28,95.31,,95.28
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,98.43,98.63,98.62,98.7,98.85,98.72,98.7,98.75,,98.69
PIB-FRB-20,9-Feb-23,9-Feb-26,Quarterly,99.56,99.55,99.55,99.55,99.56,99.72,99.55,99.66,,99.57
PIB-FRB-21,6-Apr-23,6-Apr-25,Quarterly,99.93,99.94,99.95,99.9,99.92,99.9,99.9,99.94,,99.92
PIB-FRB-22,6-Apr-23,6-Apr-28,Half-Yearly,97.89,97.8,97.75,97.72,97.77,97.77,97.75,97.94,,97.79
PIB-FRB-23,10-Aug-23,10-Aug-28,Half-Yearly,97.47,97.57,97.37,97.48,97.39,97.36,97.45,97.5,,97.44
PIB-FRB-24,21-Sep-23,21-Sep-25,Quarterly,99.62,99.54,99.69,99.58,99.58,99.52,99.56,99.62,,99.58
PIB-FRB-25,21-Sep-23,21-Sep-26,Quarterly,99.17,98.61,99.14,99,98.9,98.9,99.05,99.19,,99.03
PIB-FRB-26,21-Sep-23,21-Sep-28,Half-Yearly,98.19,97.67,97.64,97.6,97.19,97.56,97.6,97.77,,97.64
PIB-FRB-27,19-Oct-23,19-Oct-26,Quarterly,99.05,98.97,99.1,99.1,99.2,99.01,99.1,99.11,,99.08
PIB-FRB-28,19-Oct-23,19-Oct-28,Half-Yearly,97.49,97.37,97.43,97.4,97.44,97.43,97.44,97.6,,97.44
PIB-FRB-29,14-Dec-23,14-Dec-28,Half-Yearly,97.48,97.32,97.45,97.42,97.19,97.29,97.4,97.48,,97.39
PIB-FRB-30,14-Dec-23,14-Dec-33,Half-Yearly,92.6,93.17,93.31,93.15,93.23,93.1,93.15,93.28,,93.18
PIB-FRB-31,7-Feb-24,7-Feb-29,Half-Yearly,97.87,97.09,97.02,97,97.01,97,97.02,97.16,,97.05
PIB-FRB-32,7-Feb-24,7-Feb-34,Half-Yearly,94.16,93.25,93.15,93.5,93.51,93.49,93.48,93.51,,93.46
PIB-FRB-33,18-Apr-24,18-Apr-29,Half-Yearly,97.04,97.02,97.03,97.1,97.12,97.06,97.04,97.19,,97.07
PIB-FRB-34,18-Apr-24,18-Apr-34,Half-Yearly,93.71,93.7,93.69,93.55,93.35,93.44,93.55,93.71,,93.61
PIB-FRB-35,27-Jun-24,27-Jun-29,Half-Yearly,97.02,97.04,96.97,97.04,97.05,97,97.04,97.05,,97.03
PIB-FRB-36,5-Sep-24,5-Sep-29,Half-Yearly,96.81,96.81,96.98,96.98,96.81,97.13,96.85,97.04,,96.91
PIB-FRB-37,5-Sep-24,5-Sep-34,Half-Yearly,93.52,93.26,93.11,93.26,92.75,94.31,93.2,93.26,,93.27
PIB-FRB-38,3-Oct-24,3-Oct-26,Half-Yearly,99.67,99.82,99.81,99.7,99.7,99.78,99.76,99.82,,99.76
PIB-FRB-39,3-Oct-24,3-Oct-29,Half-Yearly,96.86,96.83,96.86,96.85,96.89,96,96.85,96.89,,96.86
PIB-FRB-40,3-Oct-24,3-Oct-34,Half-Yearly,93.74,93.81,93.38,93.78,93.37,96.88,93.76,93.83,,93.72
PIB-FRB-41,7-Feb-24,7-Feb-27,Quarterly,98.73,98.83,98.88,98.75,98.56,98.9,98.75,98.83,,98.8
PIB-FRB-42,14-Nov-24,14-Nov-29,Half-Yearly,97.28,97.44,97.49,97.42,97.27,97.18,97.42,97.44,,97.38
PIB-FRB-43,14-Nov-24,14-Nov-34,Half-Yearly,92.85,93.57,93.31,93.28,92.99,93.05,93.25,93.38,,93.21
PIB-FRB-44,12-Dec-24,12-Dec-29,Half-Yearly,96.88,96.94,96.86,96.85,96.77,96.98,96.87,96.98,,96.9
PIB-FRB-45,12-Dec-24,12-Dec-34,Half-Yearly,93.17,93.17,93.16,93.05,93.32,92.8,93.13,93.12,,93.13
PIB-FRB-46,9-Jan-25,9-Jan-27,Semiannually,99.64,99.96,100.05,99.99,99.96,100,99.99,99.72,,99.94
PIB-FRB-47,9-Jan-25,9-Jan-30,Semiannually,96.89,96.78,96.78,96.79,96.82,96.84,96.85,96.82,,96.82
PIB-FRB-48,9-Jan-25,9-Jan-35,Semiannually,92.65,92.65,92.9,92.89,92.91,92.89,92.89,92.91,,92.86
