,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.13,0,98.13,98,98.18,0,98.08,98.18,,98.12
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.15,0,98.11,98,98.12,0,98.1,98.23,,98.12
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.55,0,98.65,98.25,98.6,0,98.55,98.63,,98.54
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.21,0,98.59,98.2,98.5,0,98.3,98.59,,98.4
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.58,0,98.5,98.25,98.49,0,98.4,98.53,,98.46
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.4,0,98.47,98.25,98.57,0,98.39,98.52,,98.43
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.19,0,98.44,98.2,98.47,0,98.25,98.33,,98.31
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.27,0,98.57,98.2,98.56,0,98.3,98.45,,98.39
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.41,0,98.6,98.2,98.58,0,98.4,98.59,,98.46
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.5,0,98.64,98.2,98.56,0,98.53,98.63,,98.51
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.14,0,100.18,100.15,100.23,0,100.2,100.2,,100.18
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.74,0,100.04,100.2,99.71,0,97.93,99.89,,99.59
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,98.94,0,98.39,99.13,99.09,0,98.55,98.93,,98.84
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,95.43,0,94.95,95,95.76,0,95.42,95.45,,95.34
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.39,0,99.46,99.46,99.46,0,99.41,99.39,,99.43
PIB-FRB-16,7-Oct-21,7-Oct-24,Quarterly,99.97,0,99.98,99.94,99.98,0,99.98,100,,99.98
PIB-FRB-17,7-Apr-22,7-Apr-25,Quarterly,99.56,0,99.62,99.74,99.7,0,99.71,99.75,,99.68
PIB-FRB-18,8-Sep-22,8-Sep-25,Quarterly,99.39,0,99.18,99.56,99.47,0,99.4,99.51,,99.42
PIB-FRB-19,4-Nov-21,4-Nov-31,Half-Yearly,96.77,0,96.77,96.42,96.33,0,96.55,96.59,,96.57
PIB-FRB-20,17-Nov-22,17-Nov-27,Half-Yearly,97.83,0,98.26,97.55,98.15,0,98.58,98.19,,98.09
PIB-FRB-21,9-Feb-23,9-Feb-25,Quarterly,99.55,0,99.52,99.22,99.47,0,99.4,99.55,,99.45
PIB-FRB-22,9-Feb-23,9-Feb-26,Quarterly,98.75,0,98.73,99.38,98.92,0,98.8,99.49,,99.01
PIB-FRB-23,6-Apr-23,6-Apr-25,Quarterly,99.41,0,99.35,99.3,99.22,0,99.2,99.39,,99.31
PIB-FRB-24,6-Apr-23,6-Apr-28,Half-Yearly,97.75,0,97.86,97.86,97.63,0,97.86,97.61,,97.76
PIB-FRB-25,10-Aug-23,10-Aug-28,Half-Yearly,97.55,0,97.42,97.68,97.55,0,98.07,97.81,,97.68
PIB-FRB-26,21-Sep-23,21-Sep-25,Quarterly,98.75,0,98.8,98.41,98.68,0,98.8,98.91,,98.73
PIB-FRB-27,21-Sep-23,21-Sep-26,Quarterly,98.2,0,98.3,98.77,98.45,0,98.4,98.75,,98.48
PIB-FRB-28,21-Sep-23,21-Sep-28,Half-Yearly,97.84,0,97.71,97.77,98.04,0,98.03,97.89,,97.88
PIB-FRB-29,19-Oct-23,19-Oct-26,Quarterly,98.28,0,98.45,98.5,98.51,0,98.4,98.49,,98.44
PIB-FRB-30,19-Oct-23,19-Oct-28,Half-Yearly,97.27,0,97.62,97.4,97.49,0,97.54,97.41,,97.46
PIB-FRB-31,14-Dec-23,14-Dec-28,Half-Yearly,97.44,0,97.16,97.83,97.48,0,97.89,97.83,,97.61
PIB-FRB-32,14-Dec-23,14-Dec-33,Half-Yearly,94.71,0,95.09,95.09,95.29,0,95.28,95.27,,95.12
PIB-FRB-33,7-Feb-24,7-Feb-29,Half-Yearly,97.32,0,97.24,97.51,97.51,0,97.78,97.51,,97.48
PIB-FRB-34,7-Feb-24,7-Feb-34,Half-Yearly,95.73,0,95.17,94.98,95.17,0,95.15,95.29,,95.25
PIB-FRB-35,18-Apr-24,18-Apr-29,Half-Yearly,97.18,0,97.45,97.18,97.12,0,97.31,97.35,,97.27
PIB-FRB-36,18-Apr-24,18-Apr-34,Half-Yearly,95.5,0,95.5,95.39,95.31,0,95.49,95.65,,95.47
PIB-FRB-37,27-Jun-24,27-Jun-29,Half-Yearly,97.71,0,97.53,97.67,97.68,0,97.82,97.67,,97.68
PIB-FRB-38,5-Sep-24,5-Sep-29,Half-Yearly,97.44,0,97.59,97.44,97.28,0,97.59,97.65,,97.5
PIB-FRB-39,5-Sep-24,5-Sep-34,Half-Yearly,94.45,0,94.66,94.46,94.66,0,94.4,95.13,,94.63
