,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-1,31-May-18,31-May-28,Half-Yearly,98.15,98.1,98.13,98,98.01,0,0,98.05,,98.07
PIB-FRB-2,28-Jun-18,28-Jun-28,Half-Yearly,98.16,98.05,98.11,98,97.94,0,0,98.05,,98.05
PIB-FRB-3,9-Aug-18,9-Aug-28,Half-Yearly,98.55,98.63,98.65,98.25,98.39,0,0,98.25,,98.45
PIB-FRB-4,21-Feb-19,21-Feb-29,Half-Yearly,98.2,98.2,98.59,98.2,98.27,0,0,98.2,,98.28
PIB-FRB-5,21-Mar-19,21-Mar-29,Half-Yearly,98.56,98.42,98.5,98.25,98.24,0,0,98.25,,98.37
PIB-FRB-6,18-Apr-19,18-Apr-29,Half-Yearly,98.6,98.39,98.47,98.25,98.33,0,0,98.35,,98.40
PIB-FRB-7,30-May-19,30-May-29,Half-Yearly,98.21,98.21,98.44,98.2,98.27,0,0,98.34,,98.28
PIB-FRB-8,27-Jun-19,27-Jun-29,Half-Yearly,98.28,98.3,98.57,98.2,98.34,0,0,98.2,,98.32
PIB-FRB-9,25-Jul-19,25-Jul-29,Half-Yearly,98.41,98.32,98.6,98.2,98.35,0,0,98.25,,98.36
PIB-FRB-10,22-Aug-19,22-Aug-29,Half-Yearly,98.49,98.55,98.64,98.2,98.31,0,0,98.25,,98.41
PIB-FRB-11,18-Jun-20,18-Jun-25,Half-Yearly,100.13,100.11,100.18,100.15,100.23,0,0,100.11,,100.15
PIB-FRB-12,18-Jun-20,18-Jun-30,Half-Yearly,99.75,100.04,99.88,100.11,99.72,0,0,100.04,,99.92
PIB-FRB-13,22-Oct-20,22-Oct-25,Quarterly,98.97,98.71,98.39,99.13,99.13,0,0,98.39,,98.79
PIB-FRB-14,22-Oct-20,22-Oct-30,Quarterly,95.45,95.71,94.95,95,95.79,0,0,95.4,,95.38
PIB-FRB-15,6-May-21,6-May-26,Half-Yearly,99.42,99.43,99.41,99.36,99.42,0,0,99.48,,99.42
PIB-FRB-16,7-Apr-22,7-Apr-25,Quarterly,99.81,99.83,99.84,99.84,99.82,0,0,99.62,,99.79
PIB-FRB-17,8-Sep-22,8-Sep-25,Quarterly,99.48,99.69,99.18,99.61,99.48,0,0,99.45,,99.48
PIB-FRB-18,4-Nov-21,4-Nov-31,Half-Yearly,95.66,95.79,96.77,95.65,96.12,0,0,95.65,,95.94
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,97.86,98.4,98.28,97.55,98.29,0,0,97.85,,98.04
PIB-FRB-20,9-Feb-23,9-Feb-25,Quarterly,99.59,99.52,99.52,99.58,99.46,0,0,99.33,,99.50
PIB-FRB-21,9-Feb-23,9-Feb-26,Quarterly,98.7,98.83,98.73,98.98,98.95,0,0,98.91,,98.85
PIB-FRB-22,6-Apr-23,6-Apr-25,Quarterly,99.44,99.32,99.35,99.4,99.19,0,0,99.24,,99.32
PIB-FRB-23,6-Apr-23,6-Apr-28,Half-Yearly,96.9,96.9,96.9,96.9,96.93,0,0,96.89,,96.90
PIB-FRB-24,10-Aug-23,10-Aug-28,Half-Yearly,96.79,97.3,97.43,97.56,97.68,0,0,96.78,,97.26
PIB-FRB-25,21-Sep-23,21-Sep-25,Quarterly,98.75,98.72,98.8,98.79,98.57,0,0,98.75,,98.73
