Tenor,Mid Rate,Change
1W,12.10,0.00
2W,12.06,0.00
1M,12.04,-0.01
2M,11.85,-0.05
3M,11.70,-0.06
4M,11.65,-0.06
6M,11.57,-0.05
9M,11.60,-0.07
1Y,11.55,-0.01
2Y,11.74,0.03
3Y,11.79,0.02
4Y,12.32,0.01
5Y,12.32,0.00
6Y,12.30,0.00
7Y,12.29,-0.01
8Y,12.31,0.00
9Y,12.31,-0.01
10Y,12.31,0.00
15Y,12.22,-0.01
20Y,12.15,-0.02
