Tenor,Mid Rate,Change
1W,14.89,-0.06
2W,15.09,-0.01
1M,15.20,0.00
2M,15.48,0.03
3M,15.72,0.01
4M,15.77,0.01
6M,15.81,0.01
9M,15.85,0.00
1Y,15.90,0.00
2Y,12.89,-0.01
3Y,13.70,0.04
4Y,13.28,0.02
5Y,13.12,0.02
6Y,12.90,0.03
7Y,12.81,0.02
8Y,12.70,0.03
9Y,12.62,0.01
10Y,12.62,0.02
15Y,13.21,0.00
20Y,13.42,0.01
,,
