Tenor,Mid Rate,Change
1W,12.10,0.00
2W,12.07,0.01
1M,12.03,0.03
2M,11.94,0.01
3M,11.85,0.02
4M,11.83,0.00
6M,11.80,0.01
9M,11.84,0.02
1Y,11.78,0.00
2Y,11.88,0.00
3Y,11.97,0.00
4Y,12.43,0.00
5Y,12.41,0.00
6Y,12.40,0.00
7Y,12.38,-0.01
8Y,12.36,0.00
9Y,12.35,0.00
10Y,12.32,0.00
15Y,12.27,0.00
20Y,12.20,-0.03
