Tenor,Mid Rate,Change
1W,11.20,-0.01
2W,11.18,0.01
1M,11.21,0.00
2M,11.23,-0.03
3M,11.25,-0.06
4M,11.27,-0.01
6M,11.26,0.02
9M,11.35,-0.01
1Y,11.31,-0.01
2Y,11.60,-0.01
3Y,11.57,0.00
4Y,12.03,-0.01
5Y,12.02,0.01
6Y,12.19,0.02
7Y,12.25,0.02
8Y,12.32,0.03
9Y,12.41,0.01
10Y,12.47,0.02
15Y,12.43,0.04
20Y,12.44,0.01
