Tenor,Mid Rate,Change
1W,15.91,-0.12
2W,16.01,-0.05
1M,16.09,-0.04
2M,16.45,-0.11
3M,16.95,0.07
4M,16.95,0.06
6M,16.95,0.05
9M,16.94,0.04
1Y,16.94,0.03
2Y,15.37,0.04
3Y,15.32,0.02
4Y,14.50,0.01
5Y,14.33,0.02
6Y,14.01,0.01
7Y,13.87,0.01
8Y,13.76,0.03
9Y,13.65,0.04
10Y,13.58,0.04
15Y,13.80,0.01
20Y,13.97,0.01
