Tenor,Mid Rate,Change
1W,15.19,0.12
2W,15.18,0.02
1M,15.28,-0.01
2M,15.61,0.05
3M,15.73,0.05
4M,15.76,0.02
6M,15.80,0.03
9M,15.85,0.02
1Y,15.90,0.04
2Y,12.85,0.04
3Y,13.60,0.02
4Y,13.23,0.03
5Y,12.97,0.07
6Y,12.83,0.04
7Y,12.75,0.03
8Y,12.65,0.02
9Y,12.59,0.02
10Y,12.60,0.02
15Y,13.21,0.00
20Y,13.42,0.00
,,
