Tenor,Mid Rate,Change
1W,17.50,-0.09
2W,17.49,-0.01
1M,17.33,-0.06
2M,16.50,0.00
3M,15.68,-0.01
4M,15.25,0.00
6M,14.36,0.02
9M,14.09,0.04
1Y,13.65,0.06
2Y,12.92,-0.08
3Y,12.47,-0.08
4Y,12.44,0.04
5Y,12.37,0.07
6Y,12.21,0.02
7Y,12.16,0.04
8Y,12.11,0.04
9Y,12.06,0.05
10Y,12.00,0.02
15Y,11.93,0.03
20Y,11.88,0.02
