Tenor,Mid Rate,Change
1W,12.51,0.09
2W,13.03,0.06
1M,13.45,0.00
2M,14.40,0.06
3M,14.49,0.00
4M,14.64,0.04
6M,14.76,0.00
9M,14.74,0.03
1Y,14.65,0.00
2Y,14.29,-0.02
3Y,13.46,-0.07
4Y,12.86,-0.01
5Y,12.85,-0.01
6Y,12.85,-0.01
7Y,12.85,-0.01
8Y,12.85,-0.01
9Y,12.85,-0.01
10Y,12.87,-0.01
15Y,13.26,0.00
20Y,13.50,0.00
