Tenor,Mid Rate,Change
1W,15.40,-0.08
2W,15.48,0.00
1M,15.52,-0.08
2M,16.07,0.07
3M,16.97,-0.01
4M,17.02,0.02
6M,17.02,0.02
9M,17.02,0.02
1Y,17.03,0.03
2Y,16.72,-0.05
3Y,15.80,-0.44
4Y,14.93,-0.17
5Y,14.78,-0.48
6Y,14.38,-0.05
7Y,14.26,0.00
8Y,14.10,0.02
9Y,13.95,0.01
10Y,13.92,0.00
15Y,14.00,0.00
20Y,14.12,-0.03
