Tenor,Mid Rate,Change
1W,15.00,-0.03
2W,15.07,-0.01
1M,15.15,0.02
2M,15.28,-0.02
3M,15.40,-0.02
4M,15.57,0.00
6M,15.65,0.00
9M,15.70,0.00
1Y,15.70,-0.01
2Y,13.16,-0.02
3Y,13.71,-0.08
4Y,13.39,-0.05
5Y,13.01,-0.09
6Y,12.98,-0.03
7Y,12.82,-0.03
8Y,12.82,-0.03
9Y,12.81,-0.03
10Y,12.83,-0.02
15Y,13.24,-0.01
20Y,13.44,-0.03
