Tenor,Mid Rate,Change
1W,16.03,0.03
2W,16.06,0.02
1M,16.13,0.02
2M,16.56,-0.03
3M,16.88,0.00
4M,16.89,0.01
6M,16.90,0.00
9M,16.90,0.00
1Y,16.91,0.00
2Y,15.33,0.00
3Y,15.30,0.03
4Y,14.49,0.01
5Y,14.31,0.04
6Y,14.00,0.02
7Y,13.86,0.01
8Y,13.73,0.03
9Y,13.61,0.01
10Y,13.54,0.03
15Y,13.79,-0.01
20Y,13.96,0.00
