Tenor,Mid Rate,Change
1W,15.10,0.00
2W,15.16,0.01
1M,15.23,0.02
2M,15.40,0.01
3M,15.54,0.00
4M,15.65,0.00
6M,15.70,0.00
9M,15.70,0.00
1Y,15.70,0.00
2Y,13.65,0.00
3Y,14.11,0.05
4Y,13.55,0.00
5Y,13.15,0.02
6Y,13.06,0.00
7Y,13.00,0.00
8Y,12.95,0.00
9Y,12.90,0.00
10Y,12.90,0.00
15Y,13.30,0.00
20Y,13.50,0.00
