Tenor,Mid Rate,Change
1W,13.47,0.39
2W,13.39,-0.06
1M,13.75,0.02
2M,14.25,0.07
3M,14.98,0.30
4M,15.03,0.19
6M,15.15,0.00
9M,15.21,-0.05
1Y,15.30,-0.07
2Y,13.80,-0.02
3Y,13.45,-0.01
4Y,12.98,0.02
5Y,12.93,-0.02
6Y,12.91,0.01
7Y,12.91,0.01
8Y,12.91,0.01
9Y,12.91,0.00
10Y,12.92,-0.03
15Y,13.25,0.00
20Y,13.50,0.00
