Tenor,Mid Rate,Change
1W,15.18,-0.01
2W,15.20,0.02
1M,15.29,0.01
2M,15.59,-0.02
3M,15.73,0.00
4M,15.76,0.00
6M,15.80,0.00
9M,15.85,0.00
1Y,15.90,0.00
2Y,12.86,0.01
3Y,13.60,0.00
4Y,13.24,0.01
5Y,12.97,0.00
6Y,12.85,0.02
7Y,12.77,0.02
8Y,12.66,0.01
9Y,12.60,0.01
10Y,12.60,0.00
15Y,13.20,-0.01
20Y,13.42,0.00
