Tenor,Mid Rate,Change
1W,15.92,-0.06
2W,16.11,-0.02
1M,16.31,-0.03
2M,16.65,0.02
3M,16.80,0.00
4M,16.85,0.03
6M,16.86,0.01
9M,16.89,0.02
1Y,16.90,0.00
2Y,14.49,0.32
3Y,15.06,0.35
4Y,14.37,0.34
5Y,14.00,0.36
6Y,13.84,0.21
7Y,13.76,0.17
8Y,13.64,0.09
9Y,13.53,0.01
10Y,13.51,0.00
15Y,13.78,-0.03
20Y,13.94,-0.05
