Tenor,Mid Rate,Change
1W,15.05,-0.11
2W,15.12,-0.08
1M,15.21,-0.05
2M,15.39,-0.04
3M,15.56,-0.01
4M,15.66,0.01
6M,15.70,0.01
9M,15.70,0.00
1Y,15.70,-0.01
2Y,13.65,-0.02
3Y,14.07,-0.03
4Y,13.55,-0.02
5Y,13.18,-0.01
6Y,13.06,-0.01
7Y,13.01,0.01
8Y,12.96,0.01
9Y,12.92,0.02
10Y,12.91,0.02
15Y,13.29,0.00
20Y,13.50,-0.01
