Tenor,Mid Rate,Change
1W,14.83,0.02
2W,14.84,0.05
1M,14.79,0.04
2M,15.19,0.09
3M,15.65,-0.01
4M,15.69,0.00
6M,15.74,0.02
9M,15.78,0.02
1Y,15.81,0.00
2Y,13.09,-0.11
3Y,13.77,0.01
4Y,13.29,-0.02
5Y,13.07,-0.10
6Y,13.01,-0.05
7Y,12.99,-0.02
8Y,12.92,0.00
9Y,12.86,0.01
10Y,12.88,0.00
15Y,13.26,0.00
20Y,13.47,0.00
