Tenor,Mid Rate,Change
1W,12.39,-0.01
2W,13.00,0.00
1M,13.47,0.01
2M,14.94,0.00
3M,15.01,-0.25
4M,15.08,-0.11
6M,15.04,-0.08
9M,14.90,-0.03
1Y,14.73,-0.14
2Y,14.32,-0.03
3Y,13.51,-0.05
4Y,12.84,-0.02
5Y,12.84,-0.02
6Y,12.84,-0.02
7Y,12.83,-0.02
8Y,12.83,-0.02
9Y,12.83,-0.02
10Y,12.85,-0.02
15Y,13.25,0.01
20Y,13.48,0.03
