Tenor,Mid Rate,Change
1W,15.03,-0.01
2W,14.08,-0.19
1M,12.83,-0.51
2M,12.33,-0.10
3M,11.91,-0.04
4M,11.94,0.02
6M,11.90,0.04
9M,12.05,0.22
1Y,12.08,0.35
2Y,12.20,0.29
3Y,12.13,0.10
4Y,12.14,0.07
5Y,12.14,0.07
6Y,12.09,0.05
7Y,12.09,0.05
8Y,12.07,0.04
9Y,12.05,0.04
10Y,12.02,0.02
15Y,12.01,0.03
20Y,11.99,0.01
