Tenor,Mid Rate,Change
1W,12.13,0.01
2W,12.10,0.00
1M,12.10,0.01
2M,12.05,0.01
3M,11.99,0.00
4M,11.96,0.00
6M,11.92,-0.01
9M,11.91,-0.03
1Y,11.80,-0.05
2Y,11.84,-0.02
3Y,11.80,-0.07
4Y,12.33,-0.01
5Y,12.29,-0.02
6Y,12.33,0.00
7Y,12.34,-0.01
8Y,12.38,0.01
9Y,12.39,0.00
10Y,12.48,0.01
15Y,12.34,0.01
20Y,12.33,0.02
