Tenor,Mid Rate,Change
1W,21.97,-0.01
2W,21.89,0.01
1M,21.37,-0.01
2M,21.35,0.07
3M,21.3,0.17
4M,21.31,0.03
6M,21.37,-0.05
9M,21.35,0.02
1Y,21.35,0.05
2Y,18.03,0
3Y,16.55,-0.02
4Y,16.08,0.02
5Y,15.92,0.01
6Y,15.51,0
7Y,15.35,-0.01
8Y,15.18,-0.01
9Y,15.1,0.01
10Y,14.91,-0.01
15Y,14.68,0
20Y,14.67,0.01
