Tenor,Mid Rate,Change
1W,12.09,-0.05
2W,12.07,-0.04
1M,12.03,-0.06
2M,11.99,-0.02
3M,11.93,-0.02
4M,11.94,-0.01
6M,11.92,0.00
9M,11.95,0.00
1Y,11.95,0.00
2Y,11.85,0.00
3Y,11.81,0.01
4Y,12.41,-0.02
5Y,12.37,0.00
6Y,12.38,0.01
7Y,12.39,0.01
8Y,12.42,0.01
9Y,12.47,0.02
10Y,12.50,0.00
15Y,12.44,0.04
20Y,12.44,0.05
