Tenor,Mid Rate,Change
1W,13.82,0.04
2W,13.95,0.05
1M,14.06,0.07
2M,14.38,0.00
3M,14.68,0.03
4M,15.11,0.03
6M,15.41,0.07
9M,15.51,0.01
1Y,15.63,0.00
2Y,14.03,0.05
3Y,13.70,0.01
4Y,13.04,0.04
5Y,13.00,0.05
6Y,12.95,0.05
7Y,12.94,0.04
8Y,12.94,0.04
9Y,12.94,0.04
10Y,12.95,0.05
15Y,13.29,0.00
20Y,13.50,0.00
