Tenor,Mid Rate,Change
1W,12.16,-0.02
2W,12.09,-0.01
1M,12.01,0.02
2M,11.88,-0.01
3M,11.75,-0.01
4M,11.72,0.00
6M,11.66,0.02
9M,11.65,0.00
1Y,11.47,0.01
2Y,11.71,0.00
3Y,11.66,0.00
4Y,12.23,0.01
5Y,12.24,0.00
6Y,12.17,0.00
7Y,12.18,0.01
8Y,12.16,0.00
9Y,12.17,0.00
10Y,12.16,0.00
15Y,12.08,0.00
20Y,12.02,0.00
