Tenor,Mid Rate,Change
1W,14.92,0.02
2W,15.04,-0.02
1M,15.19,-0.07
2M,15.57,0.00
3M,15.87,-0.10
4M,15.90,-0.05
6M,15.92,0.02
9M,15.94,-0.01
1Y,15.95,0.00
2Y,13.16,0.01
3Y,13.93,0.03
4Y,13.50,0.05
5Y,13.36,0.02
6Y,13.13,0.02
7Y,12.98,0.03
8Y,12.85,0.03
9Y,12.84,0.04
10Y,12.87,0.06
15Y,13.28,0.02
20Y,13.51,0.01
,,
