Tenor,Mid Rate,Change
1W,12.20,0.05
2W,12.13,0.03
1M,12.11,0.03
2M,12.04,0.01
3M,11.98,-0.01
4M,11.95,-0.01
6M,11.91,0.00
9M,11.91,0.00
1Y,11.81,0.00
2Y,11.83,0.01
3Y,11.80,0.00
4Y,12.37,0.01
5Y,12.31,0.00
6Y,12.34,0.00
7Y,12.35,0.00
8Y,12.37,0.00
9Y,12.40,0.01
10Y,12.48,0.00
15Y,12.36,0.00
20Y,12.35,0.01
