Tenor,Mid Rate,Change
1W,12.95,-0.09
2W,13.22,-0.11
1M,13.67,0.03
2M,14.21,0.02
3M,15.09,0.19
4M,15.15,0.10
6M,15.23,0.06
9M,15.34,0.05
1Y,15.48,0.04
2Y,14.36,0.11
3Y,13.92,0.08
4Y,13.54,0.27
5Y,13.44,0.22
6Y,13.27,0.11
7Y,13.27,0.11
8Y,13.27,0.12
9Y,13.24,0.09
10Y,13.24,0.09
15Y,13.43,0.05
20Y,13.63,0.07
,,
