Tenor,Mid Rate,Change
1W,15.09,-0.05
2W,15.16,-0.02
1M,15.29,-0.04
2M,15.54,-0.03
3M,15.70,0.00
4M,15.71,0.01
6M,15.71,0.01
9M,15.72,0.00
1Y,15.72,0.00
2Y,13.67,0.00
3Y,14.09,-0.07
4Y,13.52,-0.03
5Y,13.19,-0.02
6Y,13.10,0.00
7Y,13.05,0.00
8Y,12.97,0.00
9Y,12.95,0.00
10Y,12.90,0.00
15Y,13.30,0.00
20Y,13.50,0.00
