Tenor,Mid Rate,Change
1W,12.12,0.02
2W,12.10,0.00
1M,12.09,0.00
2M,12.04,0.00
3M,11.99,0.00
4M,11.96,-0.01
6M,11.93,-0.01
9M,11.94,0.00
1Y,11.85,-0.01
2Y,11.86,0.06
3Y,11.87,-0.02
4Y,12.34,-0.01
5Y,12.31,0.00
6Y,12.33,0.00
7Y,12.35,0.02
8Y,12.37,0.04
9Y,12.39,0.08
10Y,12.47,0.20
15Y,12.33,0.07
20Y,12.31,0.11
