Tenor,Mid Rate,Change
1W,12.14,-0.02
2W,12.10,-0.04
1M,11.99,-0.02
2M,11.90,0.00
3M,11.74,0.03
4M,11.67,-0.01
6M,11.61,0.00
9M,11.61,-0.01
1Y,11.43,0.00
2Y,11.69,0.00
3Y,11.64,0.01
4Y,12.19,-0.04
5Y,12.20,0.00
6Y,12.15,0.01
7Y,12.15,0.00
8Y,12.15,-0.02
9Y,12.15,-0.02
10Y,12.16,-0.01
15Y,12.06,-0.01
20Y,12.01,0.00
