Tenor,Mid Rate,Change
1W,12.18,0.00
2W,12.13,0.03
1M,12.05,0.00
2M,11.96,-0.03
3M,11.81,-0.03
4M,11.76,-0.01
6M,11.70,0.00
9M,11.74,-0.01
1Y,11.60,-0.01
2Y,11.71,-0.01
3Y,11.82,0.00
4Y,12.27,-0.02
5Y,12.27,-0.03
6Y,12.27,-0.03
7Y,12.26,-0.01
8Y,12.26,-0.01
9Y,12.27,-0.01
10Y,12.28,0.00
15Y,12.14,0.00
20Y,12.08,0.00
