Tenor,Mid Rate,Change
1W,12.15,0.02
2W,12.08,-0.02
1M,12.03,0.00
2M,11.93,0.00
3M,11.81,0.02
4M,11.77,0.01
6M,11.72,0.03
9M,11.75,0.00
1Y,11.60,0.00
2Y,11.73,0.00
3Y,11.79,-0.01
4Y,12.27,0.00
5Y,12.25,0.00
6Y,12.26,0.00
7Y,12.26,0.00
8Y,12.26,0.00
9Y,12.27,0.01
10Y,12.28,0.01
15Y,12.14,0.00
20Y,12.08,0.00
