Tenor,Mid Rate,Change
1W,15.07,0.03
2W,15.07,0.08
1M,15.15,0.08
2M,15.45,0.04
3M,15.72,-0.02
4M,15.79,-0.01
6M,15.81,-0.01
9M,15.86,0.00
1Y,15.90,0.01
2Y,13.08,-0.09
3Y,13.59,-0.08
4Y,13.09,-0.13
5Y,12.70,-0.19
6Y,12.62,-0.23
7Y,12.58,-0.27
8Y,12.55,-0.30
9Y,12.51,-0.27
10Y,12.53,-0.29
15Y,13.14,-0.11
20Y,13.38,-0.08
