Tenor,Mid Rate,Change
1W,13.06,-0.24
2W,12.39,-0.59
1M,12.11,-0.08
2M,11.90,0.00
3M,11.80,0.02
4M,11.88,-0.05
6M,11.92,-0.02
9M,12.19,0.01
1Y,12.21,-0.02
2Y,12.44,-0.02
3Y,12.49,-0.01
4Y,12.46,-0.01
5Y,12.43,0.01
6Y,12.35,0.00
7Y,12.31,-0.01
8Y,12.27,-0.02
9Y,12.21,-0.01
10Y,12.19,-0.01
15Y,12.10,0.00
20Y,12.06,0.01
