Tenor,Mid Rate,Change
1W,15.18,0.02
2W,15.18,0.02
1M,15.25,0.02
2M,15.60,0.02
3M,15.98,0.01
4M,15.95,0.00
6M,15.91,0.01
9M,15.94,0.03
1Y,15.95,-0.01
2Y,13.10,0.00
3Y,13.90,0.06
4Y,13.38,0.02
5Y,13.25,0.00
6Y,13.06,0.00
7Y,12.94,0.02
8Y,12.86,0.03
9Y,12.80,0.04
10Y,12.81,0.04
15Y,13.25,0.00
20Y,13.45,0.00
