Tenor,Mid Rate,Change
1W,13.03,0.02
2W,12.43,-0.07
1M,12.31,-0.03
2M,12.14,-0.05
3M,11.57,0.01
4M,11.58,0.00
6M,11.47,0.03
9M,11.51,0.03
1Y,11.34,0.00
2Y,11.47,0.04
3Y,11.50,0.01
4Y,12.04,0.01
5Y,12.10,-0.01
6Y,12.12,0.00
7Y,12.12,0.00
8Y,12.14,0.01
9Y,12.14,0.01
10Y,12.16,0.01
15Y,12.06,0.01
20Y,12.02,0.01
