Tenor,Mid Rate,Change
1W,12.72,0.04
2W,12.94,0.02
1M,13.16,0.03
2M,14.34,0.11
3M,14.53,0.03
4M,14.66,0.01
6M,14.80,0.01
9M,14.70,0.03
1Y,14.61,0.08
2Y,14.28,0.15
3Y,13.57,0.41
4Y,12.90,0.28
5Y,12.91,0.21
6Y,12.88,0.18
7Y,12.89,0.15
8Y,12.88,0.13
9Y,12.88,0.12
10Y,12.90,0.09
15Y,13.16,0.05
20Y,13.32,0.05
