Tenor,Mid Rate,Change
1W,15.03,-0.15
2W,15.10,-0.08
1M,15.20,-0.02
2M,15.56,0.01
3M,15.97,-0.01
4M,15.95,0.00
6M,15.90,-0.01
9M,15.95,0.01
1Y,15.95,0.00
2Y,13.09,0.01
3Y,13.80,-0.05
4Y,13.36,0.00
5Y,13.18,-0.02
6Y,13.05,0.01
7Y,12.91,0.00
8Y,12.80,-0.02
9Y,12.70,0.00
10Y,12.74,0.02
15Y,13.25,0.00
20Y,13.48,0.01
