Tenor,Mid Rate,Change
1W,12.13,0.00
2W,12.12,0.00
1M,12.10,0.00
2M,12.01,-0.01
3M,11.92,-0.01
4M,11.94,0.00
6M,11.92,0.00
9M,11.93,0.00
1Y,11.90,0.01
2Y,11.83,0.00
3Y,11.78,0.00
4Y,12.40,0.00
5Y,12.30,0.00
6Y,12.34,0.00
7Y,12.34,0.00
8Y,12.38,0.00
9Y,12.41,0.00
10Y,12.48,0.00
15Y,12.36,0.00
20Y,12.35,0.00
