Tenor,Mid Rate,Change
1W,15.04,0.01
2W,14.95,0.07
1M,15.02,0.02
2M,15.38,0.03
3M,15.74,0.04
4M,15.78,0.03
6M,15.80,0.02
9M,15.84,0.01
1Y,15.88,0.01
2Y,13.20,0.01
3Y,13.65,0.00
4Y,13.20,0.02
5Y,12.89,0.04
6Y,12.85,0.00
7Y,12.85,0.00
8Y,12.85,0.00
9Y,12.85,0.00
10Y,12.85,0.00
15Y,13.25,0.00
20Y,13.48,0.02
,,
