Tenor,Mid Rate,Change
1W,17.55,-0.10
2W,16.73,-0.36
1M,16.08,-0.26
2M,15.28,-0.05
3M,13.83,0.00
4M,13.53,-0.03
6M,13.23,-0.03
9M,13.17,-0.06
1Y,13.00,-0.03
2Y,12.64,0.02
3Y,11.85,-0.01
4Y,12.20,0.00
5Y,12.13,0.01
6Y,12.11,0.00
7Y,12.11,0.00
8Y,12.09,0.00
9Y,12.08,0.00
10Y,12.05,-0.01
15Y,11.94,-0.01
20Y,11.91,-0.01
