Tenor,Mid Rate,Change
1W,13.79,-0.04
2W,13.93,-0.05
1M,14.10,-0.11
2M,14.48,-0.04
3M,14.80,-0.04
4M,15.02,0.00
6M,15.23,0.05
9M,15.35,0.03
1Y,15.50,-0.01
2Y,14.70,-0.01
3Y,13.71,-0.08
4Y,12.86,0.06
5Y,12.79,0.01
6Y,12.75,0.01
7Y,12.75,0.01
8Y,12.75,0.01
9Y,12.75,0.01
10Y,12.75,0.00
15Y,13.29,0.00
20Y,13.50,0.00
