Tenor,Mid Rate,Change
1W,12.18,0.00
2W,12.07,0.00
1M,12.00,0.01
2M,11.86,0.00
3M,11.74,-0.01
4M,11.69,-0.01
6M,11.60,-0.03
9M,11.62,-0.02
1Y,11.48,0.02
2Y,11.73,0.00
3Y,11.71,0.04
4Y,12.23,-0.02
5Y,12.25,0.01
6Y,12.17,0.01
7Y,12.18,0.03
8Y,12.16,0.03
9Y,12.16,0.03
10Y,12.16,0.04
15Y,12.08,0.02
20Y,12.02,0.00
