Tenor,Mid Rate,Change
1W,13.06,0.03
2W,12.56,-0.09
1M,12.31,0.01
2M,12.14,0.07
3M,11.76,-0.02
4M,11.77,-0.01
6M,11.70,-0.04
9M,11.73,-0.02
1Y,11.58,-0.03
2Y,11.57,-0.08
3Y,11.52,-0.14
4Y,12.12,-0.04
5Y,12.19,-0.06
6Y,12.18,-0.02
7Y,12.17,-0.02
8Y,12.19,0.00
9Y,12.18,0.00
10Y,12.19,0.00
15Y,12.09,0.00
20Y,12.03,0.00
