Tenor,Mid Rate,Change
1W,11.14,-0.03
2W,11.13,-0.03
1M,11.14,-0.01
2M,11.17,0.00
3M,11.17,0.00
4M,11.20,0.00
6M,11.21,0.02
9M,11.26,-0.03
1Y,11.25,0.00
2Y,11.42,-0.05
3Y,11.41,-0.04
4Y,11.86,-0.07
5Y,11.84,-0.06
6Y,12.04,-0.06
7Y,12.12,-0.07
8Y,12.22,-0.07
9Y,12.31,-0.06
10Y,12.39,-0.04
15Y,12.43,0.04
20Y,12.48,0.06
