Tenor,Mid Rate,Change
1W,15.09,0.00
2W,15.13,-0.03
1M,15.30,0.01
2M,15.55,0.01
3M,15.71,0.01
4M,15.71,0.00
6M,15.72,0.01
9M,15.72,0.00
1Y,15.72,0.00
2Y,13.70,0.03
3Y,14.09,0.00
4Y,13.52,0.00
5Y,13.21,0.02
6Y,13.10,0.00
7Y,13.05,0.00
8Y,12.97,0.00
9Y,12.96,0.01
10Y,12.90,0.00
15Y,13.30,0.00
20Y,13.50,0.00
