Tenor,Mid Rate,Change
1W,15.01,-0.04
2W,15.06,-0.06
1M,15.18,-0.03
2M,15.38,-0.01
3M,15.55,-0.01
4M,15.65,-0.01
6M,15.70,0.00
9M,15.70,0.00
1Y,15.70,0.00
2Y,13.66,0.01
3Y,14.06,-0.01
4Y,13.55,0.00
5Y,13.17,-0.01
6Y,13.06,0.00
7Y,13.00,-0.01
8Y,12.94,-0.02
9Y,12.90,-0.02
10Y,12.90,-0.01
15Y,13.30,0.01
20Y,13.50,0.00
