Tenor,Mid Rate,Change
1W,15.18,-0.06
2W,15.21,-0.01
1M,15.32,0.01
2M,15.57,0.07
3M,15.69,-0.04
4M,15.75,-0.05
6M,15.79,-0.01
9M,15.85,0.00
1Y,15.88,-0.02
2Y,12.88,-0.25
3Y,13.58,-0.07
4Y,13.19,-0.01
5Y,12.84,-0.07
6Y,12.77,-0.02
7Y,12.70,-0.01
8Y,12.61,0.00
9Y,12.55,0.00
10Y,12.58,0.02
15Y,13.21,-0.01
20Y,13.41,-0.01
